OriginSite,OriginBlock,Start Block korrigert,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,RT treat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Alc alp,Alc sp,Ant alp,Ant dio,Ant odo,Ast alp,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car big,Car cap,Car nor,Car pal,Car pau,Car pil,Car sp,Car vag,Cer alp,Cer fon,Des ces,Emp,Emp her,Epi ana,Euph fri,Fes ovi,Fes rub,Fes viv,Gen ama,Gen niv,Gen ten,Ger syl,Geu riv,Hie alp,Hie pil,Hir vul,Jun com,Kob sim,Luz sp,Luz spi,Leo aut,Lot cor,Luz mul,Myos,Nar stri,Oma sup,Par pal,Phl alp,Phle alp,Pin vul,Poa alp,Poa pra,Poa sp,Pot cra,Pot ere,Pru vul,Pyr min,Rum ac-la,Ran acr,Rhi min,Rum ace,Sag sp,Sal her,Salix sp,Saus alp,Sax aiz,Sel sel,Sib pro,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri ces,Tri rep,Vac myr,Vac uli,Vac vit,Ver alp,Ver fru,Ver ser,Vio bif,Vio pal,Vio riv,Nid seedling,Nid gram,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,6,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,7,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,S,,,,,F,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,15,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,8,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,9,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,1,,,,,1,,,,,,,,1,,10,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,10,2009,13-Aug,Presence,W,1,S,1,,1,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,11,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,,,,F,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,0,0,0,40,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,12,2009,13-Aug,Presence,W,1,,,,1,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,13,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,0,0,0,30,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,14,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,S,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,15,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,16,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,17,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,1,,,,20,0,0,5,20,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,18,2009,13-Aug,Presence,W,1,S,,,,,,,F,,,,,1,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,25,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,19,2009,13-Aug,Presence,W,,,,,,,,,,,,,,1,,1,1,,1,,,,,1,,,,,,1,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,S,,,,,,,,35,0,0,0,10,2,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,20,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,10,0,0,5,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,21,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,1,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,22,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,23,2009,13-Aug,Presence,W,1,,1,,,,,,F,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,24,2009,13-Aug,Presence,W,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,25,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,S,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,5,5,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,%,2009,13-Aug,Cover,W,4,1,6,,1,,,,3,,,,,7,,1,8,1,2,,,,,7,,,,,,2,1,1,1,,,1,,,,,,,,,,,,,4,,4,,,1,,1,,,,,,,,,,,1,1,,,,,4,,,,,3,,,,1,1,,1,,,1,1,,1,,17.48,0,0,0.6,15.4,0.08,0,75,30,1,6.75,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,1,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,50,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,2,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,40,0,0,5,3,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,3,2009,13-Aug,Presence,W,,,1,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,25,0,0,5,3,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,4,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20,0,0,0,3,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,5,2009,13-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,50,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,6,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,60,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,7,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,65,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,8,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,30,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,9,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,2,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,10,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,S,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,25,0,0,0,2,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,11,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,35,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,12,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,40,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,13,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,1,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,30,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,14,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,1,F,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20,0,0,5,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,15,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,30,0,0,5,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,16,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,17,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,10,0,0,0,15,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,18,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,10,0,0,0,15,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,19,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,20,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,SF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,20,0,0,5,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,21,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,S,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,5,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,22,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,F,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,23,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,24,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,F,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,25,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,15,0,0,5,5,0,0,,,,,,
Gudmedalen,5,,509,TT4,261,509 TT4 261,,,,xtra4,%,2009,13-Aug,Cover,W,3,,10,,,,,,2,,,,,3,,1,6,1,,,,,,20,,,,,,,1,,1,,,1,,2,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,1,,,,,5,,,,1,,,1,,,,,,,,26,0,0,1.2,6.52,0,0,45,50,1,4.75,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,1,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,0,1,0,5,10,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,2,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,2,60,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,3,2009,13-Aug,Presence,KK,,,,,,,,1,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,50,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,4,2009,13-Aug,Presence,KK,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,10,10,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,5,2009,13-Aug,Presence,KK,,,,,,,,D,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,5,5,10,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,6,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,1,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,10,5,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,7,2009,13-Aug,Presence,KK,,,,,,,,F,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,0,2,0,5,5,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,8,2009,13-Aug,Presence,KK,1,,,,,,,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,10,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,9,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,10,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,0,2,0,0,5,5,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,11,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,12,2009,13-Aug,Presence,KK,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,0,10,10,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,13,2009,13-Aug,Presence,KK,,,,,,,,F,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,5,0,5,10,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,14,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,1,,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,5,20,5,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,15,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,5,5,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,16,2009,13-Aug,Presence,KK,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,20,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,17,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,5,5,5,10,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,18,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,5,10,5,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,19,2009,13-Aug,Presence,KK,1,,,,,,,1,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,5,10,5,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,20,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,5,20,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,21,2009,13-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,5,30,0,0,,,,1,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,22,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,0,5,5,0,,,,3,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,23,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,5,2,0,5,0,0,,,,4,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,24,2009,13-Aug,Presence,KK,1,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,5,5,2,0,0,,,,3,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,25,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,501,TT1,166,501 TT1 166,,,,1,%,2009,13-Aug,Cover,KK,5,,2,,,,,40,5,,,2,,4,,4,5,6,,,,,,1,,,,,4,,,5,6,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,15,,3,,,,,,,,,,1,,,2,3,4,,,,,,,,,,,,,1,,0.32,1.64,1.2,2.68,14.88,2.6,0,40,2,2.5,2.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,1,2009,13-Aug,Presence,KK,,,,,,,,1,1,,,,,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,30,0,2,5,0,0,,,,,,
