OriginSite,OriginBlock,Start Block (KORRIGERT),originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car  nor,Car big,Car cap,Car fla,Car nigra,Car pal,Car pil,Carex sp,Cer alp,Cer cer,Cer fon,Cirs pal ,Des ces,Emp her,Epi ana,Euph sp,Fes ovi,Fes rub,Fes viv,Gal uli ,Gym dry,Hie pil,Leo aut,Luz mul,Luz spi,"Mots II (Epi, Ste med, Ver alp)",Nar stri,Oma sup,Oxa ace,Par pal,Phle alp,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pru vul ,Ran acr,Ran rep,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Ver off,Ver serp,Vio bif,Vio pal,Vio riv,Vio sp,Nid gram,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,5,2009,17-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,1,30,10,0,0,5,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,6,2009,17-Aug,Presence,KK,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,30,40,0,10,0,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,7,2009,17-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,20,50,5,5,0,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,8,2009,17-Aug,Presence,KK,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,1,60,5,0,2,5,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,9,2009,17-Aug,Presence,KK,,1,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,10,2,0,0,20,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,10,2009,17-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30,2,2,0,10,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,11,2009,17-Aug,Presence,KK,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,30,10,0,5,2,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,12,2009,17-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,30,5,0,0,10,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,13,2009,17-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,1,,,,,,20,5,0,0,20,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,14,2009,17-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,30,5,5,5,0,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,15,2009,17-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,20,2,0,10,0,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,16,2009,17-Aug,Presence,KK,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,40,10,0,0,2,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,17,2009,17-Aug,Presence,KK,,1,F,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,10,10,5,0,5,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,18,2009,17-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,20,10,0,0,5,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,19,2009,17-Aug,Presence,KK,,1,F,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,30,5,0,0,5,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,20,2009,17-Aug,Presence,KK,,1,F,,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5,0,0,5,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,21,2009,17-Aug,Presence,KK,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,40,10,0,0,5,0,10,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,22,2009,17-Aug,Presence,KK,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,20,20,0,0,5,0,0,,,,3,2,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,23,2009,17-Aug,Presence,KK,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,0,0,5,0,0,,,,7,3,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,24,2009,17-Aug,Presence,KK,,1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,0,0,10,0,0,,,,8,4,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,25,2009,17-Aug,Presence,KK,,1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,0,0,10,0,0,,,,3,3,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,%,2009,17-Aug,Cover,KK,,4,12,,,2,,,,,5,3,,,,,,,,,,,,,2,,4,,,,,,,,1,,,,2,3,1,1,,,,,,,,,,13,,,3,,,,,,,2,,,,,,3,,,,8,,,,,1,28,14.04,0.68,1.48,6.36,0,0.4,40,35,1.5,5.25,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,21,2009,18-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,D,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,5,10,0,10,0,0,,,,,,Ver alp 1? (no comment)
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,16,2009,18-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,5,5,10,0,10,0,0,,,,,,Ver alp 1? (no comment)
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,11,2009,18-Aug,Presence,KK,,,,,,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,10,20,10,0,5,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,6,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,20,5,5,5,2,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,1,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,20,2,0,0,10,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,22,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,5,5,0,10,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,17,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,20,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,12,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,5,5,0,0,10,2,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,7,2009,18-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,10,5,0,0,5,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,2,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,20,5,2,5,5,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,23,2009,18-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,2,5,0,0,10,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,18,2009,18-Aug,Presence,KK,,,1,,,1,,,,,,,,,,,,,,,,,,,D,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,5,0,0,20,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,13,2009,18-Aug,Presence,KK,,,1,,,,,,,,,1,,,,,,,,,,,,,D,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,10,10,0,0,10,5,0,,,,,,Epi ana 1? (no comment)
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,8,2009,18-Aug,Presence,KK,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,0,10,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,3,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,5,5,0,0,5,20,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,24,2009,18-Aug,Presence,KK,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,0,20,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,19,2009,18-Aug,Presence,KK,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,5,0,0,10,2,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,14,2009,18-Aug,Presence,KK,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,10,0,0,10,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,9,2009,18-Aug,Presence,KK,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,5,5,0,0,5,5,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,4,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,5,10,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,25,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,10,30,0,0,10,0,0,,,,,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,20,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,10,0,0,20,0,0,,,,7,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,15,2009,18-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,5,5,2,0,10,0,0,,,,2,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,10,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,1,,,,,20,5,0,0,20,0,0,,,,4,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,5,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,0,0,20,0,0,,,,3,,
Rambera,7,VI,208,TT2,541,208 TT2 541,,,2,%,2009,18-Aug,Cover,KK,,6,7,,,4,,,,,,2,,,,,,,,,,,,,15,2,4,,,,,,,,1,,,,,2,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,5,,,,7,5,,,,,9.44,7.16,2.16,0.4,10.88,2.96,0,60,20,0.5,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,1,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,2,2009,18-Aug,Presence,KK,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,10,0,0,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,3,2009,18-Aug,Presence,KK,,1,,,,F,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,20,0,0,0,10,5,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,4,2009,18-Aug,Presence,KK,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,10,2,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,5,2009,18-Aug,Presence,KK,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,30,0,0,0,5,5,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,6,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,5,5,0,0,20,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,7,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30,0,0,5,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,8,2009,18-Aug,Presence,KK,,,,,,F,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,5,5,0,5,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,9,2009,18-Aug,Presence,KK,,,,,,F,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,0,2,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,10,2009,18-Aug,Presence,KK,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,2,0,5,5,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,11,2009,18-Aug,Presence,KK,,,,,,1,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,5,0,0,20,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,12,2009,18-Aug,Presence,KK,,1,,,,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,5,0,0,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,13,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,20,0,5,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,14,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,0,0,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,15,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,30,2,0,0,20,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,16,2009,18-Aug,Presence,KK,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20,2,0,0,20,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,17,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30,2,0,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,18,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,0,0,0,10,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,19,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,40,0,0,0,5,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,20,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5,2,0,5,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,21,2009,18-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,20,0,0,,,,,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,22,2009,18-Aug,Presence,KK,,1,1,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,0,20,0,0,,,,3,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,23,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,10,5,2,0,20,0,0,,,,3,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,24,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,10,5,0,0,30,0,0,,,,4,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,25,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,0,0,0,10,0,0,,,,6,,
Rambera,8,,528,TTC,528, 528 TTC,,,C,%,2009,18-Aug,Cover,KK,,5,4,,,6,2,,2,7,4,,,,,,,,2,,,,,,4,,,,,,,,,,3,,,,4,4,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,15,,3,5,,,,1,20.8,1.84,0.72,0.4,12.2,0.68,0.2,60,22,0.5,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,1,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,50,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,2,2009,18-Aug,Presence,KK,,1,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,5,2,0,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,3,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,10,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,4,2009,18-Aug,Presence,KK,1,,,,,1,,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,2,0,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,5,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,1,,,,,,,F,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,10,2,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,6,2009,18-Aug,Presence,KK,,1,,,,F,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,0,10,0,0,10,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,7,2009,18-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,20,5,0,0,5,10,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,8,2009,18-Aug,Presence,KK,,,,,,F,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,5,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,9,2009,18-Aug,Presence,KK,,1,,,,,1,,,,,1,,,,,,,F,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,10,5,5,0,5,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,10,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,S,,,,1,,,,,,10,2,0,0,10,2,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,11,2009,18-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,20,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,12,2009,18-Aug,Presence,KK,,1,,,,F,,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,10,5,2,0,5,0,0,,,,,,
