DestinationSite,DestinationBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Aju pyr,Alc alp,Alc sp,Ane nem,Ant alp ,Ant dio,Ant odo,Arc alp,Arc uva,Ast alp,Atoc rup,Ave fle,Ave pra,Ave  pub,Bart alp,Bet nan,Bet pub,Bis viv,Bot lun ,Cal vul,Cam rot,Caps b-p,Car atra,Car big,Car cap,Car dio,Car ech,Car fla,Car lep,Car nig,Car nor,Car pal,Car pan,Car pauc,Car pil,Car pulic,Car rup,Car sax,Car ser,Car vag,Carex sp,Caru car,Cer alp,Cer cer,Cer fon,Cer gla,Cham alp,Cir pal,Coe vir,Com ten,Dant dec,Des ces,Dia del,Dia glo,Dry oct,Emp her,Emp nig,Emp ,Epi ana,Epilob sp ,Equi arv,Erigeron,Eri uni,Euph fri,Euph str,Euph sp,Fes ovi,Fes rub,Fes viv,Filip ulm,Frag ves,Gal bor,Gal sax,Gal uli ,Gal sp,Gal ver,Gen ama,Gen niv,Gen ten,Ger syl,Geu riv,Geu urb,Geum,Gram sp,Gym dry,Hie alp,Hie pil,Hie vulg,Hier sp,Hie umb,Hyp mac,Hypo mac,Hypo rad,Jun alp,Jun alp art,Jun art,Jun fili,Jun com,Jun tri,Kna arv,Kob sim,Leo aut,Leu vul,Linar vulg,Loi pro,Lot cor,Luz mul,Luz pil,Luz sp,Luz spi,Lych vis,Mel pra,Mel syl,Mel sp,Min bif ,Mots blad,Nar stri,Noc cae,Oma nor,Oma sup,Oma syl,Oxa ace,Oxy dig,Par pal,Phle alp,Phle prat,Phyll caer,Pic abi,Pim sax,Pin vul,Pin alp,Pla lan,Pla maj,Pla med,Poa alp,Poa ann,Poa pra,Poaceae sp,Pot arg ,Pot cra,Pot ere,Pru vul,Pyr min,Pyr nor,Pyr rot,Pyrola sp,Ran acr,Ran aur,Ran rep,Rhin min,Rho ros,Rub idae,Rubus,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sal lan,Sal lap,Sal phyl,Sal ret,Salix sp,Saus alp,Sax aiz ,Sax ces,Sax opp,Sax pim,Scir cue,Sed acr,Sel sel,Sib pro,Sil aca,Sil prat,Sil vul,Sol vir,Sor auc,Sorbus,Ste gra,Ste med,Suc pra,Tarax,Tha alp,Thlaspi  arv,Tof pus,Trien eur,Tri ces,Tri med,Tri mon,Tri pra,Tri rep,Vac myr,Vac uli,Vac vit,Valeriana,Ver alp,Ver cha,Ver fru,Ver off,Ver ser,Ver sp,Vic cra,Vic sep,Vio bif,Vio pal,Vio riv,Vio tri,Vio sp,Vis vul,Nid herb,Nid gram,Nid rosett,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,missing,comment,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,9,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,1,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,40,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,10,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,11,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,40,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,12,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,40,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,13,2012,08-Aug,Presence,Siri,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,55,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,14,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,75,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,15,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,60,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,16,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,40,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,17,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,J,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,20,0,0,15,40,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,18,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,75,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,19,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,75,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,20,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,60,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,21,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,30,0,0,,,,,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,22,2012,08-Aug,Presence,Siri,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,40,0,0,,,,4,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,23,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,40,0,0,,,,3,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,24,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,"1,S",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,75,0,0,,,,6,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,25,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,25,0,0,,,,7,,,,,,
Gudmedalen,12,512,TT1,513,512 TT1 513,,,%,2012,08-Aug,Cover,Siri,,,,1,,,,,,5,,,,,,,,,,,,2,,,1,,,,15,,,1,,,,,,,,,,,,2,,,,,,,,,,1,,1,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,1,1,,,,,,3,,7,,,,,,,,,,10,,2,,1,,,,,1,1,,,1,,,,,,,,,,,,,,,,,1,7.44,0,0,0.6,49.4,0,0,70,5,1,5,1,,Tre ulike seedling arter! Seedling 3 = Viola sp? Se papir for tegninger!,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,1,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,0,0,20,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,2,2012,08-Aug,Presence,Siri,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,0,0,25,0,5,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,3,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,1cf,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,0,60,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,4,2012,08-Aug,Presence,Siri,,,,1,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1cf,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,20,20,0,0,50,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,5,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,0,0,25,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,6,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,"1,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,25,10,0,0,10,0,10,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,7,2012,08-Aug,Presence,Siri,,,,,,,1,,,,,,,,,,,,,,,"1,S",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,20,15,0,0,20,0,20,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,8,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,10,0,0,25,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,9,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,50,1,0,0,20,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,10,2012,08-Aug,Presence,Siri,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,0,25,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,11,2012,08-Aug,Presence,Siri,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,J,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0,0,30,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,12,2012,08-Aug,Presence,Siri,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,15,0,0,40,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,13,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,J,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0,0,25,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,14,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,"1,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0,0,25,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,15,2012,08-Aug,Presence,Siri,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,0,0,50,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,16,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5,15,0,0,30,0,15,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,17,2012,08-Aug,Presence,Siri,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1cf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,0,0,15,0,40,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,18,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15,50,0,0,15,0,10,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,19,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,30,0,0,20,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,20,2012,08-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,30,15,0,0,30,0,15,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,21,2012,08-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,25,15,0,0,25,0,0,,,,,,,,,,
Gudmedalen,12,93,TT3,512,93 TT3 512,,,22,2012,08-Aug,Presence,Siri,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,15,0,0,10,0,15,,,,2,,,,,,
